CODGEO;Physiologique;Sécurité;Appartenance;Estime;Actualisation de soi;Cognitif
2534;0;0;0;0;0;0
2535;0;0;0;0;0;0
2536;0;0;0;0;0;0
2537;0;0;4;0;0;0
2538;0;0;0;0;0;0
2539;0;0;4;0;0;0
2540;0;0;8;0;0;0
2541;0;0;0;0;0;0
2542;0;0;0;0;0;0
2543;0;67;8;10;0;35
2544;0;0;0;0;0;0
2545;0;0;4;0;0;0
2546;0;0;0;0;0;0
2547;0;0;0;0;0;0
2548;0;0;0;0;0;0
2549;0;0;8;0;0;0
2550;0;0;0;0;0;0
2551;0;0;0;0;0;0
2552;0;0;0;0;0;0
2553;0;0;0;0;0;0
2554;0;0;8;0;0;0
2555;0;67;8;0;0;0
2556;0;0;4;0;0;0
2557;0;0;4;0;0;0
2558;54;67;8;0;23;35
2559;0;0;0;0;0;0
2560;0;0;4;0;0;0
2561;0;0;4;0;0;0
2562;0;0;0;0;0;0
2563;0;0;0;0;0;0
2564;0;0;4;0;0;0
2565;0;0;0;0;0;0
2566;0;0;0;0;0;0
2567;0;0;4;0;0;0
2568;0;0;4;0;0;0
2569;0;0;0;0;0;0
2570;0;0;0;0;0;0
2571;0;0;4;0;0;0
2572;0;0;4;0;0;0
2573;0;0;0;0;0;0
2574;0;67;4;0;0;0
2575;0;0;4;0;0;70
2576;0;0;0;0;0;0
2577;0;0;0;0;0;0
2578;0;0;0;0;0;0
2579;0;0;0;0;0;0
2580;0;67;4;0;0;0
2581;0;0;0;0;0;0
2582;0;0;0;0;0;0
2583;0;0;0;0;0;0
2584;0;0;0;0;0;0
2585;0;0;8;0;0;0
2586;0;0;4;0;0;0
2587;0;0;0;0;0;0
2588;0;0;0;0;0;0
2589;0;0;0;0;0;0
2590;0;0;4;0;0;0
2591;0;0;0;0;0;0
2592;0;0;0;0;0;0
2593;0;0;0;0;0;35
2594;0;0;0;0;0;0
2595;0;0;0;0;0;0
2596;0;0;0;0;0;0
2598;0;0;0;0;0;0
2599;0;0;4;0;0;0
2600;0;0;0;0;0;0
2601;0;0;4;0;0;0
2602;0;0;12;0;0;0
2604;0;0;0;0;0;0
2605;0;0;0;0;0;0
2606;0;0;0;0;0;0
2607;0;0;4;0;0;0
2608;0;0;0;0;0;0
2609;0;0;0;0;0;0
2610;0;0;4;0;0;0
2612;0;0;4;0;0;0
2613;0;0;0;0;0;0
2614;0;0;0;0;0;0
2615;0;0;4;0;0;0
2616;0;0;0;0;0;0
2617;0;0;4;0;0;0
2618;0;0;0;0;0;0
2619;0;0;0;0;0;0
2620;0;0;0;0;0;0
2621;0;0;0;0;23;0
2622;0;0;0;0;0;0
2623;0;0;0;0;0;0
2624;0;0;0;0;0;0
2625;0;0;0;0;0;0
2626;0;0;0;0;0;0
2627;0;0;4;0;0;0
2628;0;0;4;0;0;0
2629;0;0;4;0;0;0
2631;0;0;4;0;0;0
2632;0;0;0;0;0;0
2633;0;0;0;0;0;0
2634;0;0;0;0;0;0
2635;0;0;0;5;0;0
2636;0;0;0;0;0;0
2637;0;0;0;0;0;0
2638;0;0;4;0;0;0
2639;0;0;4;0;0;0
2640;0;0;0;0;0;0
2641;0;0;4;0;0;0
2642;0;0;0;0;0;0
2643;0;0;8;5;0;0
2644;0;0;4;0;0;0
2645;0;0;0;0;0;0
2647;0;0;0;0;0;0
2648;0;0;8;0;0;0
2649;0;0;0;0;0;0
2650;0;0;0;0;0;0
2651;0;0;0;0;0;0
2652;0;0;0;0;0;0
2653;0;0;0;0;0;0
2654;0;0;0;0;0;0
2655;0;0;4;0;0;0
2656;0;0;0;0;0;0
2657;0;0;0;0;0;0
2658;0;0;4;0;0;0
2659;0;0;0;0;0;0
2660;0;0;0;0;0;0
2661;0;0;4;0;0;0
2662;0;0;0;0;0;0
2663;0;0;4;0;0;0
2664;0;0;8;0;0;0
2665;0;0;0;0;0;0
2666;0;67;0;0;0;35
2667;0;0;4;0;0;0
2668;0;0;4;0;0;0
2670;0;0;0;0;0;0
2671;0;0;0;0;0;0
2672;0;0;4;0;0;0
2673;0;0;0;0;0;0
2674;0;0;0;0;0;0
2675;0;0;0;0;0;0
2676;54;0;0;5;0;35
2677;0;0;4;0;0;0
2678;0;0;0;0;0;0
2679;0;0;0;0;0;0
2680;0;201;8;0;0;0
2681;0;0;0;0;0;0
2682;0;0;4;0;0;0
2683;0;0;0;0;0;0
2684;0;0;8;0;0;35
2685;0;0;0;0;0;0
2686;0;0;0;0;0;0
2687;0;0;0;0;0;0
2688;0;0;0;0;0;0
2689;0;0;0;0;0;0
2690;0;0;0;0;0;0
2691;324;603;20;375;92;315
2693;0;0;4;0;0;0
2694;0;0;8;0;0;0
2696;0;0;0;0;0;0
2697;0;0;4;0;0;0
2698;0;0;0;0;0;0
2699;0;0;0;0;0;0
2701;0;0;0;0;0;0
2702;0;0;0;0;0;0
2703;0;67;4;0;0;0
2704;0;0;0;0;0;0
2705;0;0;0;0;0;0
2706;0;0;4;0;0;0
2707;0;0;0;0;0;0
2708;0;0;0;0;0;0
2709;0;0;4;0;0;35
2710;0;0;0;0;0;0
2711;0;0;4;0;0;0
2712;0;0;0;0;0;0
2713;0;0;0;0;0;0
2714;0;0;0;0;0;0
2715;0;0;0;0;0;0
2716;0;0;0;0;0;0
2717;0;0;0;0;0;0
2718;0;0;0;0;0;0
2719;0;67;4;0;0;0
2720;0;0;4;0;0;0
2721;0;0;8;0;0;0
2722;324;402;8;275;138;315
2723;0;0;0;0;0;0
2724;0;0;0;0;0;0
2725;0;0;0;0;0;0
2726;0;0;0;0;0;0
2727;0;0;0;0;0;0
2728;0;0;0;0;0;0
2729;0;0;0;0;0;0
2730;0;0;0;0;0;0
2731;0;0;0;0;0;0
2732;0;0;0;0;0;0
2734;0;0;8;0;0;0
2735;0;0;0;0;0;0
2736;0;0;0;0;0;0
2737;0;0;4;0;0;0
2738;54;134;28;10;46;35
2739;0;0;0;0;0;0
2740;0;0;0;0;0;0
2741;0;0;4;0;0;0
2742;0;0;4;0;0;0
2743;0;0;4;0;0;0
2744;0;0;4;0;0;0
2745;0;0;0;0;0;0
2746;0;0;0;0;0;0
2747;0;0;0;0;0;0
2748;0;67;8;0;0;0
2749;0;0;0;0;0;0
2750;0;0;4;0;0;0
2751;0;0;0;0;0;0
2752;0;0;0;0;0;0
2753;0;67;4;0;0;0
2754;0;0;0;0;0;0
2755;0;0;4;0;0;0
2756;0;0;4;0;0;0
2757;0;0;8;0;0;0
2758;0;67;4;5;0;35
2759;0;67;4;0;0;0
2760;0;0;0;0;0;0
2761;0;0;12;0;0;0
2762;0;0;0;0;0;0
2763;0;0;0;0;0;0
2764;0;0;0;0;0;0
2765;0;0;0;0;0;0
2766;0;0;4;0;0;0
2767;0;0;0;0;0;0
2768;0;0;0;0;0;0
2769;0;67;8;0;0;0
2770;0;0;8;15;46;0
2772;0;0;0;0;0;0
2773;0;0;0;0;0;0
2774;0;0;4;0;0;0
2775;0;67;0;0;0;0
2776;0;0;4;0;0;0
2777;0;0;0;0;0;0
2778;0;0;0;0;0;0
2779;0;0;0;0;0;0
2780;0;0;4;5;0;0
2781;0;0;4;0;0;0
2782;0;0;0;0;0;0
2783;0;0;0;0;0;0
2784;0;0;0;0;0;0
2785;54;0;4;0;0;0
2786;54;0;4;0;0;0
2787;0;0;0;0;0;0
2788;0;0;4;10;0;0
2789;54;67;4;5;0;35
2790;0;0;4;0;0;0
2791;0;0;0;0;0;0
2792;0;0;0;0;0;0
2793;0;0;0;0;0;0
2794;0;0;4;0;0;0
2795;0;0;4;0;0;0
2796;0;0;0;0;0;0
2797;0;0;0;0;0;0
2798;0;0;4;0;0;0
2799;0;0;4;0;0;0
2800;0;0;0;0;0;0
2801;0;0;0;0;0;0
2802;0;0;4;0;0;0
2803;0;0;4;0;0;0
2804;0;0;4;0;0;0
2805;0;0;0;5;23;0
2806;0;0;4;0;0;0
2807;0;0;4;0;0;0
2808;0;0;0;0;0;0
2809;0;0;0;0;0;0
2810;54;134;28;10;46;35
2812;0;0;0;0;0;0
2813;0;0;0;0;0;0
2814;0;0;0;0;0;0
2815;0;0;4;0;0;0
2816;0;0;0;0;0;0
2817;0;0;0;0;0;0
2818;0;0;8;0;0;0
2819;0;0;0;0;0;0
2820;0;0;4;10;23;35
2821;0;0;0;0;0;0
2822;0;0;0;5;0;0
2823;0;0;0;0;0;0
2824;0;0;0;0;0;0
2826;0;0;0;0;0;0
2827;0;0;4;0;0;0
2828;0;0;0;0;0;0
2829;0;0;0;0;0;0
2830;0;0;4;0;0;0
2831;0;0;4;0;0;0
2832;0;0;0;0;0;0
2833;0;0;0;0;0;0
2834;0;0;4;0;0;0
3001;0;0;4;10;0;0
3002;0;0;0;0;0;0
3003;0;0;4;0;0;0
3004;0;0;0;0;0;0
3005;0;0;4;0;0;0
3006;0;0;4;0;0;0
3007;0;0;0;0;0;0
3008;0;0;0;0;0;0
3009;0;0;0;0;0;0
3010;0;0;4;0;0;0
3011;0;0;0;0;0;0
3012;0;0;4;0;0;0
3013;54;67;4;10;46;0
3014;0;0;4;0;0;0
3015;0;0;0;0;0;0
3016;0;0;0;0;0;0
3017;0;0;0;5;0;0
3018;54;0;4;5;0;0
3019;0;67;4;0;0;35
3020;0;0;0;0;0;0
3021;0;0;0;0;0;0
3022;0;67;4;0;0;0
3023;108;201;8;15;92;70
3024;0;0;8;0;0;0
3025;0;0;4;0;0;0
3026;0;0;0;0;0;0
3027;54;0;0;5;0;0
3028;0;0;4;0;0;0
3029;0;0;0;0;0;0
3030;0;0;0;0;0;0
3031;0;0;4;0;0;0
3032;0;0;0;0;0;0
3033;0;0;0;0;0;0
3034;0;0;4;0;0;0
3035;0;0;0;0;0;0
3036;54;134;4;10;0;70
3037;0;0;0;0;0;0
3038;0;0;4;0;0;0
3039;0;0;4;5;0;0
3040;0;0;4;0;0;0
3041;0;0;4;0;0;0
3042;0;0;0;0;0;0
3043;0;0;8;0;0;0
3044;0;0;0;0;23;0
3045;0;0;4;0;0;0
3046;0;0;0;0;0;0
3047;0;0;4;0;0;0
3048;0;67;12;0;0;0
3049;0;0;0;0;0;0
3050;0;0;0;0;0;0
3051;0;0;0;0;0;0
3052;0;0;0;0;0;0
3053;0;67;0;10;0;0
3054;0;0;0;0;0;0
3055;0;0;0;0;0;0
3056;0;0;0;0;0;0
3057;0;0;0;0;0;0
3058;0;0;0;0;0;0
3059;0;0;0;5;0;0
3060;0;0;0;5;0;35
3061;0;0;4;0;0;0
3062;0;0;0;5;0;0
3063;0;0;0;0;0;0
3064;0;0;0;0;0;0
3065;0;0;8;0;0;0
3066;0;0;0;0;0;0
3067;0;0;0;0;0;0
3068;0;0;8;0;0;0
3069;0;0;0;0;0;0
3070;0;0;0;0;0;0
3071;0;0;0;0;0;0
3072;0;0;0;0;0;0
3073;0;0;0;0;0;0
3074;54;67;4;0;0;0
3075;0;0;0;0;0;0
3076;0;0;0;0;0;0
3077;0;0;0;0;0;0
3078;0;0;0;0;0;0
3079;0;0;4;0;0;0
3080;0;0;0;0;0;0
3081;0;0;4;0;0;0
3082;0;67;12;20;0;35
3083;0;0;0;0;0;0
3084;54;67;8;10;0;35
3085;54;0;0;0;0;0
3086;0;0;0;0;0;0
3087;0;0;0;0;0;0
3088;0;0;0;0;0;0
3089;0;0;0;0;0;0
3090;0;0;0;0;0;0
3091;0;0;0;5;0;0
3092;0;0;4;0;23;0
3093;0;0;0;0;0;0
3094;54;0;8;0;0;0
3095;108;134;8;15;69;140
3096;0;0;0;0;0;0
3097;0;0;0;0;0;0
3098;0;67;4;0;0;0
3099;0;0;4;0;0;0
3100;0;0;4;0;0;0
3101;54;67;16;25;0;35
3102;0;0;4;5;0;105
3103;0;67;8;0;0;0
3104;0;0;8;0;0;0
3105;0;0;4;0;0;0
3106;0;0;0;0;0;0
3107;0;67;4;5;0;35
3108;0;67;4;0;0;0
3109;0;0;0;0;0;0
3110;0;0;8;0;0;0
3111;0;0;8;0;0;0
3112;0;0;0;0;0;0
3113;0;0;0;0;0;0
3114;0;0;0;0;0;0
3115;0;0;0;0;0;0
3116;0;0;0;0;0;0
3117;0;0;4;0;0;0
3118;54;67;4;30;23;35
3119;0;0;0;0;0;0
3120;0;0;4;0;0;0
3121;0;0;0;0;0;0
3122;0;0;0;0;0;0
3124;0;0;0;0;0;0
3125;0;0;4;0;0;0
3126;0;0;0;0;0;0
3127;0;67;0;0;0;0
3128;0;0;0;0;0;35
3129;0;0;0;0;0;0
3130;0;0;0;0;0;0
3131;0;0;4;0;0;0
3132;0;67;0;0;0;0
3133;0;0;0;0;0;0
3134;0;0;0;0;0;0
3135;0;0;4;0;0;0
3136;0;0;0;0;0;0
3137;0;0;0;0;0;0
3138;54;67;0;0;0;35
3139;0;0;4;0;0;0
3140;0;67;0;0;0;0
3141;0;0;4;0;0;0
3142;0;0;0;0;0;0
3143;0;0;0;0;0;0
3144;0;0;0;0;0;0
3145;0;0;0;0;0;0
3146;0;0;0;0;0;0
3147;0;0;0;0;0;0
3148;0;0;4;0;23;0
3149;0;0;0;0;0;0
3150;0;0;0;0;0;0
3151;0;0;0;0;0;0
3152;0;0;0;0;0;0
3154;0;0;0;0;0;0
3155;54;67;4;0;0;0
3156;0;0;4;0;0;70
3157;0;0;8;0;23;0
3158;0;0;4;0;0;0
3159;0;0;4;0;0;0
3160;0;0;0;0;0;0
3161;0;134;4;0;23;0
3162;0;0;0;0;0;0
3163;0;0;0;0;0;0
3164;0;0;0;0;0;0
3165;54;67;4;5;0;35
3166;0;0;0;0;0;0
3167;0;0;0;0;0;35
3168;0;0;4;0;0;0
3169;0;0;4;0;0;0
3170;0;0;0;0;0;0
3171;0;0;0;0;0;0
3172;0;0;0;0;0;0
3173;0;0;4;0;0;0
3174;0;0;8;0;0;0
3175;0;0;0;0;0;0
3176;0;0;4;0;0;0
3177;0;0;4;0;0;0
3178;0;0;0;0;0;0
3179;0;0;0;0;0;0
3180;0;0;0;0;0;0
3181;0;0;4;0;0;0
3182;0;0;4;0;0;0
3183;0;67;4;0;0;0
3184;0;0;0;0;0;0
3185;324;268;12;315;207;735
3186;54;67;4;0;0;35
3187;0;67;0;0;0;0
3188;0;0;0;5;0;0
3189;0;0;0;0;0;0
3190;162;402;8;245;92;595
3191;0;0;4;0;0;0
3192;0;0;0;0;0;0
3193;0;0;0;0;0;0
3194;0;0;4;0;0;0
3195;54;67;8;5;0;0
3196;0;0;0;0;0;0
3197;0;0;4;5;0;0
3198;0;0;0;0;0;0
3200;0;0;4;0;0;0
3201;0;0;4;0;0;0
3202;0;67;4;0;0;0
3203;0;0;4;0;0;0
3204;0;0;4;0;0;0
3205;0;0;0;0;0;0
3206;0;0;0;0;0;0
3207;0;0;0;0;23;0
3208;0;0;0;0;0;0
3209;0;0;0;0;0;0
3210;0;0;0;0;0;0
3211;0;0;0;10;23;0
3212;0;0;0;0;23;0
3213;0;0;4;0;0;0
3214;0;0;4;0;0;0
3215;0;0;4;0;0;0
3216;0;0;0;0;0;0
3217;0;0;0;0;0;0
3218;0;0;0;0;0;0
3219;0;0;0;0;0;0
3220;0;0;0;0;0;0
3221;0;67;0;0;0;35
3222;0;0;0;0;0;0
3223;0;0;0;0;0;0
3224;0;0;4;0;0;0
3225;0;0;0;0;0;0
3226;0;0;0;0;0;0
3227;0;0;0;0;0;0
3228;0;0;0;0;0;0
3229;0;0;0;0;0;0
3230;54;0;4;0;0;0
3231;0;0;0;0;0;0
3232;0;0;4;0;0;0
3233;0;0;0;0;0;0
3234;0;0;0;5;0;0
3235;0;67;4;0;0;0
3236;54;67;4;0;0;70
3237;0;0;0;0;0;0
3238;0;0;4;0;0;0
3239;0;0;0;0;0;0
3240;0;0;0;0;0;0
3241;0;0;0;0;0;0
3242;0;0;0;0;0;0
3243;0;0;0;0;0;0
3244;0;0;0;0;0;0
3245;0;0;0;0;0;0
3246;0;67;4;0;0;0
3247;54;0;4;0;0;0
3248;0;0;0;0;0;0
3249;0;0;0;0;0;0
3250;0;0;4;0;0;0
3251;0;0;4;0;0;0
3252;0;0;0;0;0;0
3253;0;134;4;0;0;0
3254;0;67;0;25;46;140
3255;0;0;0;0;0;0
3256;0;0;0;0;0;0
3257;0;0;0;0;0;0
3258;0;0;4;0;0;0
3259;0;0;4;0;0;0
3260;0;0;8;0;0;0
3261;0;0;0;0;0;0
3262;0;0;4;0;0;0
3263;0;0;0;0;0;0
3264;0;67;8;0;0;35
3265;0;0;4;0;0;0
3266;0;0;0;0;0;0
3267;0;0;4;0;0;0
3268;0;0;4;0;0;0
3269;0;0;0;0;0;0
3270;0;0;0;0;0;0
3271;0;0;0;0;0;0
3272;0;0;0;0;0;0
3273;0;0;0;0;0;0
3274;0;0;0;0;0;0
3275;0;67;0;0;0;35
3276;0;0;0;0;0;0
3277;0;0;4;0;0;0
3278;0;0;0;0;0;0
3279;0;0;0;0;0;0
3280;0;0;0;0;0;0
3281;0;0;8;0;0;0
3282;0;0;0;0;0;0
3283;0;0;4;0;0;0
3284;0;0;0;0;0;0
3285;0;0;0;0;0;0
3286;54;0;0;0;0;0
3287;0;0;4;0;0;0
3288;0;0;0;0;0;0
3289;0;0;4;5;0;0
3290;54;0;4;0;0;0
3291;0;0;0;0;0;0
3292;0;0;4;0;0;0
3293;0;0;0;0;0;0
3294;0;0;0;0;0;0
3295;0;0;0;0;0;0
3296;0;0;0;0;0;0
3297;0;67;4;0;0;35
3298;54;0;16;10;0;35
3299;0;0;0;0;0;0
3300;0;0;0;0;0;0
3301;0;0;4;0;0;0
3302;0;0;0;0;23;0
3303;0;0;0;0;0;0
3304;0;67;8;0;0;35
3305;54;0;0;0;0;0
3306;0;67;4;0;0;0
3307;0;0;0;0;0;0
3308;0;0;0;0;0;0
3309;0;0;4;0;0;0
3310;270;335;28;525;115;735
3311;0;0;0;0;0;0
3312;0;0;4;0;0;0
3313;0;0;4;0;0;0
3314;0;0;0;0;0;0
3315;0;0;4;0;0;0
3316;0;0;0;0;23;0
3317;0;0;0;0;0;0
3319;0;0;0;0;0;0
3320;0;0;4;0;0;0
3321;216;67;16;25;92;35
4001;0;67;4;0;0;0
4004;0;0;0;0;0;0
4005;0;0;0;0;0;0
4006;54;0;4;20;276;70
4007;0;0;0;0;0;0
4008;54;0;4;0;0;0
4009;0;0;0;0;0;0
4012;0;0;0;0;0;0
4013;0;0;4;0;0;0
4016;0;0;0;0;0;0
4017;0;0;0;0;0;0
4018;0;67;4;5;23;70
4019;54;134;8;50;161;35
4020;0;0;0;0;0;0
4021;0;0;0;0;0;0
4022;0;0;0;0;0;0
4023;0;0;0;0;0;0
4024;0;0;0;0;0;0
4025;0;0;4;0;0;0
4026;0;0;0;0;0;0
4027;0;0;0;0;0;0
4028;54;0;0;0;0;0
4030;0;0;0;0;0;0
4031;0;0;0;0;0;0
4032;0;0;0;0;0;0
4033;54;67;4;0;0;0
4034;54;0;0;0;0;0
4035;0;0;4;0;0;0
4036;0;0;0;0;0;0
4037;0;0;0;0;0;0
4039;54;67;4;15;0;0
4040;0;0;0;0;0;0
4041;0;0;0;0;0;0
4042;0;0;0;0;0;0
4043;0;0;0;0;0;0
4045;54;0;4;0;0;0
4046;0;0;0;0;0;0
4047;0;67;4;0;0;0
4049;54;0;8;5;0;35
4050;0;0;0;0;0;0
4051;0;0;0;0;0;0
4053;0;0;0;0;0;0
4054;0;0;0;0;0;0
4055;0;0;0;0;0;0
4057;0;0;0;0;0;0
4058;0;0;0;0;0;0
4059;0;0;0;0;0;0
4061;0;0;0;10;0;35
4062;0;0;0;0;23;0
4063;0;0;4;0;0;35
4065;0;0;0;0;0;0
4066;0;0;4;0;0;0
4067;0;0;0;0;0;0
4068;0;0;0;0;0;0
4069;0;0;0;0;0;0
4070;216;268;12;100;115;175
4072;0;0;0;0;0;0
4073;0;0;0;0;161;0
4074;0;0;0;0;0;0
4075;0;0;4;0;0;0
4076;0;67;4;0;0;35
4077;0;0;4;0;0;0
4079;0;0;0;0;0;0
4081;0;0;0;0;23;0
4084;0;0;0;0;0;0
4085;0;0;0;0;0;0
4086;0;0;0;0;46;0
4087;0;0;0;0;0;0
4088;54;201;4;40;23;105
4090;0;0;0;0;0;0
4091;0;0;0;0;0;0
4092;0;0;0;0;0;0
4093;0;0;0;0;0;0
4094;54;67;4;45;0;70
4095;0;0;0;0;0;0
4096;54;67;0;0;23;35
4097;0;0;0;0;0;0
4099;0;0;0;0;0;0
4101;0;0;0;0;0;0
4102;0;0;0;0;0;0
4104;0;0;0;0;0;0
4106;0;0;0;0;0;0
4107;0;0;0;0;0;0
4108;0;67;4;0;0;0
4109;0;0;0;0;0;0
4110;54;0;0;0;0;0
4111;54;0;4;0;0;0
4112;270;201;4;225;161;245
4113;0;0;0;0;0;0
4115;0;0;0;0;0;0
4116;54;67;4;5;0;0
4118;0;0;0;0;0;0
4120;0;0;0;0;23;0
4121;0;0;4;0;0;0
4122;0;0;0;0;0;0
4123;0;0;0;0;0;0
4124;54;0;0;0;0;0
4126;54;0;4;0;46;35
4127;0;0;0;0;0;0
4128;0;0;4;0;0;0
4129;0;0;0;0;0;0
4130;0;0;0;0;0;0
4132;0;0;0;0;0;0
4133;0;0;0;0;0;0
4134;0;67;4;0;0;0
4135;54;0;0;15;0;0
4136;0;0;0;0;0;0
4137;0;0;0;0;0;0
4138;0;0;4;0;0;0
4139;54;0;0;0;0;0
4140;0;0;0;0;0;0
4141;0;0;0;0;0;0
4142;0;0;0;0;0;0
4143;54;134;12;15;23;35
4144;0;0;4;0;0;0
4145;54;67;0;15;69;35
4148;0;0;0;0;0;0
4149;54;0;0;0;0;70
4150;0;0;0;0;0;0
4151;0;0;0;0;0;0
4152;54;0;0;0;0;0
4154;0;0;0;0;0;0
4155;0;0;0;0;0;0
4156;0;0;4;0;0;0
4157;0;67;0;0;0;0
4158;0;0;4;0;0;0
4159;0;0;0;0;0;0
4160;54;0;0;0;0;35
4161;0;0;0;0;0;0
4162;0;0;0;0;0;0
4163;54;0;4;0;0;0
4164;0;0;0;0;0;0
4166;54;67;8;5;0;35
4167;0;0;0;0;0;0
4169;0;0;0;0;0;0
4170;0;0;0;0;0;0
4171;0;0;4;0;0;0
4172;0;0;4;0;0;0
4173;54;67;8;5;0;35
4174;0;0;0;0;0;0
4175;0;0;0;0;0;0
4176;0;0;8;0;0;0
4177;0;0;0;0;0;0
4178;0;0;4;0;0;0
4179;0;0;0;0;0;0
4180;0;0;0;0;0;0
4181;0;0;0;0;0;0
4182;0;0;0;0;0;0
4183;0;0;0;0;0;0
4184;0;0;0;0;0;0
4186;0;0;0;0;0;0
4187;0;0;0;0;0;0
4188;0;0;0;0;0;0
4189;54;0;4;0;0;0
4190;0;0;0;0;0;0
4191;0;0;0;0;0;0
4192;0;0;4;5;0;0
4193;0;0;0;0;0;0
4194;0;0;0;0;0;0
4195;0;0;0;0;0;0
4197;54;67;4;10;0;35
4199;0;0;4;0;0;0
4200;0;0;4;0;0;0
4201;0;0;0;0;0;0
4202;0;0;0;0;0;0
4203;0;0;0;0;46;0
4204;0;0;0;0;0;0
4205;54;67;4;5;46;0
4206;0;0;0;0;23;0
4207;0;0;0;0;0;0
4208;0;0;4;0;0;0
4209;162;134;8;60;69;105
4210;0;0;4;0;0;0
4211;0;0;4;0;0;0
4214;0;0;0;0;0;0
4216;0;0;0;0;0;0
4217;0;67;0;0;0;0
4218;0;0;0;0;0;0
4219;0;0;0;0;0;0
4220;0;0;0;0;0;0
4222;0;67;0;0;0;0
4224;0;0;0;0;0;0
4226;0;0;4;5;184;35
4227;0;0;0;0;0;0
4228;0;0;0;0;0;0
4229;0;0;0;0;0;0
4230;54;67;4;5;0;0
4231;0;0;0;0;0;0
4233;0;0;0;0;0;0
4234;54;0;0;0;0;0
4235;0;0;0;0;0;0
4236;0;0;4;0;0;0
4237;0;0;4;0;0;0
4240;0;0;4;0;0;35
4241;0;0;0;0;0;0
4242;54;0;4;0;0;0
4244;54;0;4;0;0;0
4245;54;67;4;5;0;0
5001;0;0;4;15;23;35
5003;54;67;8;5;46;0
5004;54;0;0;0;138;0
5006;54;67;8;5;23;70
5007;0;0;16;0;46;0
5008;0;0;0;0;0;0
5009;0;0;4;0;0;0
5010;54;0;4;0;23;0
5011;0;0;0;0;0;0
5012;0;0;8;5;46;0
5013;0;0;4;0;0;0
5014;0;0;4;0;0;0
5016;0;0;0;0;0;0
5017;54;0;12;5;0;0
5018;0;0;0;0;0;0
5019;0;0;4;0;0;0
5021;0;0;4;0;0;0
5022;0;0;4;0;0;0
5023;108;134;8;105;414;210
5024;0;0;0;0;0;0
5025;0;0;0;0;0;0
5026;0;0;4;0;115;0
5027;0;0;0;0;0;0
5028;0;0;0;0;0;0
5029;0;0;4;0;0;0
5031;0;0;0;0;0;0
5032;0;0;0;0;0;0
5033;0;0;0;0;0;0
5035;0;0;4;0;0;0
5036;0;0;0;0;0;0
5037;0;0;4;0;0;0
5038;0;0;0;0;0;0
5039;54;0;8;0;0;0
5040;54;0;20;10;69;0
5044;0;0;0;0;23;0
5045;0;0;0;0;23;0
5046;54;134;12;35;115;105
5047;54;0;4;0;0;0
5048;0;0;0;0;0;0
5049;0;0;0;0;0;0
5050;0;67;0;0;0;0
5051;0;0;0;0;0;0
5052;0;0;8;0;46;0
5053;0;0;8;0;0;0
5054;0;67;4;0;0;0
5055;0;0;4;0;0;0
5056;0;0;0;0;0;0
5057;0;0;0;0;0;0
5058;0;0;4;0;0;0
5059;0;0;0;0;0;0
5060;0;0;0;0;0;0
5061;486;335;16;340;621;490
5062;0;0;0;0;0;0
5063;54;0;0;5;138;35
5064;0;0;4;0;0;0
5065;54;67;16;5;46;105
5066;0;0;0;0;0;0
5068;0;0;0;0;0;0
5070;54;201;16;10;0;35
5071;0;0;4;0;0;0
5072;0;0;0;0;23;0
5073;0;0;4;0;0;0
5074;0;0;4;0;0;0
5075;0;0;0;0;23;0
5076;0;0;4;0;0;0
5077;54;0;4;0;46;0
5078;0;0;4;0;0;0
5079;0;0;8;15;230;35
5080;0;0;0;0;0;0
5081;0;0;0;0;0;0
5082;0;0;0;0;0;0
5084;0;0;0;0;0;0
5085;54;0;4;5;322;35
5086;0;0;0;0;0;0
5087;0;0;4;0;0;0
5089;0;0;0;0;0;0
5090;0;0;4;0;0;0
5091;0;0;0;0;0;0
5092;0;0;4;0;0;0
5093;0;0;8;0;46;0
5094;0;0;0;0;0;0
5095;0;0;0;0;0;0
5096;54;0;8;5;276;70
5097;0;67;4;0;23;0
5098;0;0;0;5;184;35
5099;0;0;4;0;0;0
5100;0;0;4;0;0;0
5101;54;0;4;0;115;35
5102;0;0;0;0;0;0
5103;0;0;4;0;0;0
5104;0;0;0;0;0;0
5106;0;0;8;0;0;0
5107;0;0;0;0;0;35
5108;0;0;0;0;0;0
5109;0;0;0;0;0;0
5110;0;0;12;0;276;35
5111;0;0;8;0;0;0
5112;0;0;0;0;0;0
5113;0;0;4;0;0;0
5114;0;0;4;0;69;0
5115;0;0;4;0;0;0
5116;0;0;8;0;0;0
5117;0;0;0;0;0;0
5118;0;67;12;0;0;0
5119;0;0;0;0;230;0
5121;0;0;4;0;0;0
5122;54;0;0;0;0;0
5123;54;0;0;0;0;0
5124;0;0;0;0;0;0
5126;0;0;4;0;0;0
5127;0;0;4;0;0;0
5128;0;0;0;0;0;0
5129;0;0;0;0;0;0
5130;0;0;0;0;0;0
5131;0;0;0;0;0;0
5132;54;0;8;10;46;35
5133;54;0;8;15;253;70
5134;0;0;8;0;23;0
5135;0;0;0;0;0;0
5136;0;0;4;0;46;0
5139;54;0;16;5;161;35
5140;0;0;0;0;0;0
5142;0;67;12;0;0;0
5144;0;0;4;0;0;0
5145;0;67;0;10;46;0
5146;0;0;4;0;0;0
5147;0;0;0;0;0;0
